Suite,Paradigm,InstanceName,AbilityTested,GoalVisibleAtChoicePoint,RequiresOP?,LavaPresence,PlatformPresence,RampPresence,TimeUnderOcclusion,OccluderColour,RightLeftPosition,RowPosition,ColumnPosition,NumOtherPositionsAvailable,GoalSize,TransparentWallPresence,LightsOutPresence,GoodGoalBounce?,ForcedChoice?,DistanceToGoalManhattan,OccluderPresence,OccluderRedness,OccluderGreenness,OccluderBlueness,Agent1,Agent2,Agent3,Agent4,Agent5,Agent6,Agent7,Agent8,Agent9,Agent10,Agent11,Agent12,Agent13,Agent14,Agent15,Agent16,Agent17,Agent18,Agent19,Agent20,Agent21,Agent22,Agent23,Agent24,Agent25,Agent26,Agent27,Agent28,Agent29,Agent30
RoomPractice,CVChick,OP-RP-Allo-CVChick-G11ThinIpsi-Right-DarkBlue-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,DarkBlue,1,,,0,1.0,0,0,1,1,46,0,1.0,1.0,153.0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G11ThinIpsi-Right-DarkGreen-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,DarkGreen,1,,,0,1.0,0,0,1,1,46,0,1.0,100.0,1.0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G11ThinIpsi-Right-Grey-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,Grey,1,,,0,1.0,0,0,1,1,46,0,153.0,153.0,153.0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G11ThinIpsi-Right-OffWhite-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,OffWhite,1,,,0,1.0,0,0,1,1,46,0,248.0,253.0,212.0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G11TransContra-Left-NA-0-Trans.yml,CVChickLikeTasks,1,0,1,1,0,0,,1,,,0,1.0,1,0,1,1,46,0,,,,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0
RoomPractice,CVChick,OP-RP-Allo-CVChick-G11TransContra-Right-NA-0-Trans.yml,CVChickLikeTasks,1,0,1,1,0,0,,-1,,,0,1.0,1,0,1,1,46,0,,,,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0
RoomPractice,CVChick,OP-RP-Allo-CVChick-G11TransIpsi-Left-NA-0-Trans.yml,CVChickLikeTasks,1,0,1,1,0,0,,-1,,,0,1.0,1,0,1,1,46,0,,,,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G11TransIpsi-Right-NA-0-Trans.yml,CVChickLikeTasks,1,0,1,1,0,0,,1,,,0,1.0,1,0,1,1,46,0,,,,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G11XtraLowContra-Left-Beige-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,Beige,1,,,0,1.0,0,0,1,1,46,0,236.0,195.0,153.0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G11XtraLowContra-Left-Brown-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,Brown,1,,,0,1.0,0,0,1,1,46,0,102.0,51.0,1.0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G11XtraLowContra-Left-DarkBlue-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,DarkBlue,1,,,0,1.0,0,0,1,1,46,0,1.0,1.0,153.0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G11XtraLowContra-Left-DarkGreen-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,DarkGreen,1,,,0,1.0,0,0,1,1,46,0,1.0,100.0,1.0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G11XtraLowContra-Left-Grey-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,Grey,1,,,0,1.0,0,0,1,1,46,0,153.0,153.0,153.0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0
RoomPractice,CVChick,OP-RP-Allo-CVChick-G11XtraLowContra-Left-OffWhite-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,OffWhite,1,,,0,1.0,0,0,1,1,46,0,248.0,253.0,212.0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0
RoomPractice,CVChick,OP-RP-Allo-CVChick-G11XtraLowContra-Right-Beige-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,Beige,-1,,,0,1.0,0,0,1,1,46,0,236.0,195.0,153.0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0
RoomPractice,CVChick,OP-RP-Allo-CVChick-G11XtraLowContra-Right-Brown-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,Brown,-1,,,0,1.0,0,0,1,1,46,0,102.0,51.0,1.0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
RoomPractice,CVChick,OP-RP-Allo-CVChick-G11XtraLowContra-Right-DarkBlue-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,DarkBlue,-1,,,0,1.0,0,0,1,1,46,0,1.0,1.0,153.0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G11XtraLowContra-Right-DarkGreen-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,DarkGreen,-1,,,0,1.0,0,0,1,1,46,0,1.0,100.0,1.0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G11XtraLowContra-Right-Grey-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,Grey,-1,,,0,1.0,0,0,1,1,46,0,153.0,153.0,153.0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G11XtraLowContra-Right-OffWhite-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,OffWhite,-1,,,0,1.0,0,0,1,1,46,0,248.0,253.0,212.0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G11XtraLowIpsi-Left-Beige-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,Beige,-1,,,0,1.0,0,0,1,1,46,0,236.0,195.0,153.0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0
RoomPractice,CVChick,OP-RP-Allo-CVChick-G11XtraLowIpsi-Left-Brown-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,Brown,-1,,,0,1.0,0,0,1,1,46,0,102.0,51.0,1.0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G11XtraLowIpsi-Left-DarkBlue-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,DarkBlue,-1,,,0,1.0,0,0,1,1,46,0,1.0,1.0,153.0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G11XtraLowIpsi-Left-DarkGreen-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,DarkGreen,-1,,,0,1.0,0,0,1,1,46,0,1.0,100.0,1.0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0
RoomPractice,CVChick,OP-RP-Allo-CVChick-G11XtraLowIpsi-Left-Grey-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,Grey,-1,,,0,1.0,0,0,1,1,46,0,153.0,153.0,153.0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G11XtraLowIpsi-Left-OffWhite-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,OffWhite,-1,,,0,1.0,0,0,1,1,46,0,248.0,253.0,212.0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G11XtraLowIpsi-Right-Beige-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,Beige,1,,,0,1.0,0,0,1,1,46,0,236.0,195.0,153.0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G11XtraLowIpsi-Right-Brown-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,Brown,1,,,0,1.0,0,0,1,1,46,0,102.0,51.0,1.0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G11XtraLowIpsi-Right-DarkBlue-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,DarkBlue,1,,,0,1.0,0,0,1,1,46,0,1.0,1.0,153.0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G11XtraLowIpsi-Right-DarkGreen-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,DarkGreen,1,,,0,1.0,0,0,1,1,46,0,1.0,100.0,1.0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G11XtraLowIpsi-Right-Grey-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,Grey,1,,,0,1.0,0,0,1,1,46,0,153.0,153.0,153.0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G11XtraLowIpsi-Right-OffWhite-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,OffWhite,1,,,0,1.0,0,0,1,1,46,0,248.0,253.0,212.0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G12Occluder-Left-Beige-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,Beige,-1,,,0,1.0,0,0,1,1,46,0,236.0,195.0,153.0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G12Occluder-Left-Brown-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,Brown,-1,,,0,1.0,0,0,1,1,46,0,102.0,51.0,1.0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G12Occluder-Left-DarkBlue-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,DarkBlue,-1,,,0,1.0,0,0,1,1,46,0,1.0,1.0,153.0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G12Occluder-Left-DarkGreen-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,DarkGreen,-1,,,0,1.0,0,0,1,1,46,0,1.0,100.0,1.0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0
RoomPractice,CVChick,OP-RP-Allo-CVChick-G12Occluder-Left-Grey-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,Grey,-1,,,0,1.0,0,0,1,1,46,0,153.0,153.0,153.0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G12Occluder-Left-OffWhite-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,OffWhite,-1,,,0,1.0,0,0,1,1,46,0,248.0,253.0,212.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G12Occluder-Right-Beige-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,Beige,1,,,0,1.0,0,0,1,1,46,0,236.0,195.0,153.0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0
RoomPractice,CVChick,OP-RP-Allo-CVChick-G12Occluder-Right-Brown-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,Brown,1,,,0,1.0,0,0,1,1,46,0,102.0,51.0,1.0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0
RoomPractice,CVChick,OP-RP-Allo-CVChick-G12Occluder-Right-DarkBlue-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,DarkBlue,1,,,0,1.0,0,0,1,1,46,0,1.0,1.0,153.0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G12Occluder-Right-DarkGreen-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,DarkGreen,1,,,0,1.0,0,0,1,1,46,0,1.0,100.0,1.0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G12Occluder-Right-Grey-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,Grey,1,,,0,1.0,0,0,1,1,46,0,153.0,153.0,153.0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G12Occluder-Right-OffWhite-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,OffWhite,1,,,0,1.0,0,0,1,1,46,0,248.0,253.0,212.0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0
RoomPractice,CVChick,OP-RP-Allo-CVChick-G12Thin-Left-Beige-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,Beige,-1,,,0,1.0,0,0,1,1,46,0,236.0,195.0,153.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0
RoomPractice,CVChick,OP-RP-Allo-CVChick-G12Thin-Left-Brown-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,Brown,-1,,,0,1.0,0,0,1,1,46,0,102.0,51.0,1.0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G12Thin-Left-DarkBlue-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,DarkBlue,-1,,,0,1.0,0,0,1,1,46,0,1.0,1.0,153.0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G12Thin-Left-DarkGreen-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,DarkGreen,-1,,,0,1.0,0,0,1,1,46,0,1.0,100.0,1.0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G12Thin-Left-Grey-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,Grey,-1,,,0,1.0,0,0,1,1,46,0,153.0,153.0,153.0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G12Thin-Left-OffWhite-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,OffWhite,-1,,,0,1.0,0,0,1,1,46,0,248.0,253.0,212.0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G12Thin-Right-Beige-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,Beige,1,,,0,1.0,0,0,1,1,46,0,236.0,195.0,153.0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0
RoomPractice,CVChick,OP-RP-Allo-CVChick-G12Thin-Right-Brown-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,Brown,1,,,0,1.0,0,0,1,1,46,0,102.0,51.0,1.0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0
RoomPractice,CVChick,OP-RP-Allo-CVChick-G12Thin-Right-DarkBlue-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,DarkBlue,1,,,0,1.0,0,0,1,1,46,0,1.0,1.0,153.0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G12Thin-Right-DarkGreen-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,DarkGreen,1,,,0,1.0,0,0,1,1,46,0,1.0,100.0,1.0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0
RoomPractice,CVChick,OP-RP-Allo-CVChick-G12Thin-Right-Grey-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,Grey,1,,,0,1.0,0,0,1,1,46,0,153.0,153.0,153.0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G12Thin-Right-OffWhite-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,OffWhite,1,,,0,1.0,0,0,1,1,46,0,248.0,253.0,212.0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G12Trans-Left-NA-0-Trans.yml,CVChickLikeTasks,1,0,1,1,0,0,,-1,,,0,1.0,1,0,1,1,46,0,,,,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G12Trans-Right-NA-0-Trans.yml,CVChickLikeTasks,1,0,1,1,0,0,,1,,,0,1.0,1,0,1,1,46,0,,,,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G12XtraLow-Left-Beige-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,Beige,-1,,,0,1.0,0,0,1,1,46,0,236.0,195.0,153.0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G12XtraLow-Left-Brown-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,Brown,-1,,,0,1.0,0,0,1,1,46,0,102.0,51.0,1.0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
RoomPractice,CVChick,OP-RP-Allo-CVChick-G12XtraLow-Left-DarkBlue-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,DarkBlue,-1,,,0,1.0,0,0,1,1,46,0,1.0,1.0,153.0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G12XtraLow-Left-DarkGreen-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,DarkGreen,-1,,,0,1.0,0,0,1,1,46,0,1.0,100.0,1.0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G12XtraLow-Left-Grey-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,Grey,-1,,,0,1.0,0,0,1,1,46,0,153.0,153.0,153.0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G12XtraLow-Left-OffWhite-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,OffWhite,-1,,,0,1.0,0,0,1,1,46,0,248.0,253.0,212.0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G12XtraLow-Right-Beige-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,Beige,1,,,0,1.0,0,0,1,1,46,0,236.0,195.0,153.0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G12XtraLow-Right-Brown-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,Brown,1,,,0,1.0,0,0,1,1,46,0,102.0,51.0,1.0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G12XtraLow-Right-DarkBlue-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,DarkBlue,1,,,0,1.0,0,0,1,1,46,0,1.0,1.0,153.0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G12XtraLow-Right-DarkGreen-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,DarkGreen,1,,,0,1.0,0,0,1,1,46,0,1.0,100.0,1.0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G12XtraLow-Right-Grey-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,Grey,1,,,0,1.0,0,0,1,1,46,0,153.0,153.0,153.0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G12XtraLow-Right-OffWhite-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,OffWhite,1,,,0,1.0,0,0,1,1,46,0,248.0,253.0,212.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G1NoOccluder-Left-NA-0-NA.yml,CVChickLikeTasks,1,0,1,1,0,0,,-1,,,0,1.0,0,0,1,1,46,0,,,,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0
RoomPractice,CVChick,OP-RP-Allo-CVChick-G1NoOccluder-Right-NA-0-NA.yml,CVChickLikeTasks,1,0,1,1,0,0,,1,,,0,1.0,0,0,1,1,46,0,,,,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G2.51OccluderContra-Left-Beige-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,Beige,1,,,0,2.5,0,0,1,1,46,0,236.0,195.0,153.0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G2.51OccluderContra-Left-Brown-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,Brown,1,,,0,2.5,0,0,1,1,46,0,102.0,51.0,1.0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0
RoomPractice,CVChick,OP-RP-Allo-CVChick-G2.51OccluderContra-Left-DarkBlue-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,DarkBlue,1,,,0,2.5,0,0,1,1,46,0,1.0,1.0,153.0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1
RoomPractice,CVChick,OP-RP-Allo-CVChick-G2.51OccluderContra-Left-DarkGreen-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,DarkGreen,1,,,0,2.5,0,0,1,1,46,0,1.0,100.0,1.0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0
RoomPractice,CVChick,OP-RP-Allo-CVChick-G2.51OccluderContra-Left-Grey-0-OPQ.yml,CVChickLikeTasks,1,0,1,1,0,0,Grey,1,,,0,2.5,0,0,1,1,46,0,153.0,153.0,153.0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1
